offline_datapoint_18 1708452294 36742,612
offline_datapoint_23 1708452296 0,000
offline_datapoint_5 1708452294 30490,451
offline_datapoint_21 1708452294 487,013
offline_datapoint_3 1708452294 0,042
offline_datapoint_22 1708452294 16,667
offline_datapoint_15 1708452294 99,899
offline_datapoint_4 1708452294 0,667
offline_datapoint_27 1708452294 6707,200
offline_datapoint_9 1708452294 0,003
offline_datapoint_16 1708452299 135911,000
offline_datapoint_10 1708452299 7089,000
offline_datapoint_1 1708452299 2030260224,000
offline_datapoint_19 1708452299 826769408,000
offline_datapoint_8 1708452299 26516688896,000
offline_datapoint_14 1708452299 692776960,000
offline_datapoint_0 1708452299 18918,000
offline_datapoint_24 1708452297 0,333
offline_datapoint_13 1708452297 1519,368
offline_datapoint_26 1708452299 692776960,000
offline_datapoint_6 1708452297 0,333
offline_datapoint_25 1708452299 17951420416,000
offline_datapoint_12 1708452299 15398137856,000
offline_datapoint_11 1708452297 0,065
offline_datapoint_17 1708452297 7,616
offline_datapoint_29 1708452297 0,488
offline_datapoint_18 1708452297 39494,230
offline_datapoint_23 1708452299 0,000
offline_datapoint_5 1708452297 33292,422
offline_datapoint_21 1708452297 747,017
offline_datapoint_3 1708452297 0,026
offline_datapoint_22 1708452297 13,000
offline_datapoint_15 1708452297 99,638
offline_datapoint_4 1708452297 1,333
offline_datapoint_27 1708452297 29394,051
offline_datapoint_9 1708452297 0,002
offline_datapoint_16 1708452302 135911,000
offline_datapoint_10 1708452302 7117,000
offline_datapoint_1 1708452302 2030292992,000
offline_datapoint_19 1708452302 826793984,000
offline_datapoint_8 1708452302 26609000448,000
offline_datapoint_14 1708452302 692981760,000
offline_datapoint_0 1708452302 18860,000
offline_datapoint_24 1708452300 0,333
offline_datapoint_13 1708452300 21336,257
offline_datapoint_26 1708452302 692981760,000
offline_datapoint_6 1708452300 0,333
offline_datapoint_25 1708452302 18031001600,000
offline_datapoint_12 1708452302 15549984768,000
offline_datapoint_11 1708452300 0,033
offline_datapoint_17 1708452300 10,107
offline_datapoint_29 1708452300 1,464
offline_datapoint_18 1708452300 41027,778
offline_datapoint_23 1708452302 0,000
offline_datapoint_5 1708452300 35455,932
offline_datapoint_21 1708452300 2120,133
offline_datapoint_3 1708452300 0,018
offline_datapoint_22 1708452300 14,325
offline_datapoint_15 1708452300 99,826
offline_datapoint_4 1708452300 0,666
offline_datapoint_27 1708452300 11299,721
offline_datapoint_9 1708452300 0,001
offline_datapoint_16 1708452305 135911,000
offline_datapoint_10 1708452305 7116,000
offline_datapoint_1 1708452305 2030292992,000
offline_datapoint_19 1708452305 826793984,000
offline_datapoint_8 1708452305 26603634688,000
offline_datapoint_14 1708452305 693002240,000
offline_datapoint_0 1708452305 18861,000
offline_datapoint_24 1708452303 0,000
offline_datapoint_13 1708452303 1133,397
offline_datapoint_26 1708452305 693002240,000
offline_datapoint_6 1708452303 0,000
offline_datapoint_25 1708452305 18026164224,000
offline_datapoint_12 1708452305 15549775872,000
offline_datapoint_11 1708452303 0,000
offline_datapoint_17 1708452303 6,906
offline_datapoint_29 1708452303 0,228
offline_datapoint_18 1708452303 35739,366
offline_datapoint_23 1708452305 0,000
offline_datapoint_5 1708452303 29711,148
offline_datapoint_21 1708452303 544,017
offline_datapoint_3 1708452303 0,019
offline_datapoint_22 1708452303 20,680
offline_datapoint_15 1708452303 99,798
offline_datapoint_4 1708452303 1,001
offline_datapoint_27 1708452303 6598,194
offline_datapoint_9 1708452303 0,001
offline_datapoint_16 1708452308 135911,000
offline_datapoint_10 1708452308 7117,000
offline_datapoint_1 1708452308 2030292992,000
offline_datapoint_19 1708452308 826793984,000
offline_datapoint_8 1708452308 26603048960,000
offline_datapoint_14 1708452308 693534720,000
offline_datapoint_0 1708452308 18860,000
offline_datapoint_24 1708452306 0,333
offline_datapoint_13 1708452306 807,718
offline_datapoint_26 1708452308 693534720,000
offline_datapoint_6 1708452306 0,333
offline_datapoint_25 1708452308 18027319296,000
offline_datapoint_12 1708452308 15551361024,000
offline_datapoint_11 1708452306 0,000
offline_datapoint_17 1708452306 7,814
offline_datapoint_29 1708452306 0,358
offline_datapoint_18 1708452306 36683,509
offline_datapoint_23 1708452308 0,000
offline_datapoint_5 1708452306 30981,835
offline_datapoint_21 1708452306 721,081
offline_datapoint_3 1708452306 0,015
offline_datapoint_22 1708452306 6,331
offline_datapoint_15 1708452306 95,498
offline_datapoint_4 1708452306 0,000
offline_datapoint_27 1708452306 47104,000
offline_datapoint_9 1708452306 0,001
offline_datapoint_16 1708452311 135911,000
offline_datapoint_10 1708452311 7118,000
offline_datapoint_1 1708452311 2030215168,000
offline_datapoint_19 1708452311 827166720,000
offline_datapoint_8 1708452311 26580946944,000
offline_datapoint_14 1708452311 693547008,000
offline_datapoint_0 1708452311 18888,000
offline_datapoint_24 1708452309 0,000
offline_datapoint_13 1708452309 7303,001
offline_datapoint_26 1708452311 693547008,000
offline_datapoint_6 1708452309 0,000
offline_datapoint_25 1708452311 18004357120,000
offline_datapoint_12 1708452311 15502950400,000
offline_datapoint_11 1708452309 0,000
offline_datapoint_17 1708452309 8,092
offline_datapoint_29 1708452309 0,586
offline_datapoint_18 1708452309 37084,751
offline_datapoint_23 1708452311 0,000
offline_datapoint_5 1708452309 31188,609
offline_datapoint_21 1708452309 1046,810
offline_datapoint_3 1708452309 3,382
offline_datapoint_22 1708452309 8,334
offline_datapoint_15 1708452309 98,515
offline_datapoint_4 1708452309 0,000
offline_datapoint_27 1708452309 5324,800
offline_datapoint_9 1708452309 0,237
offline_datapoint_16 1708452314 135911,000
offline_datapoint_10 1708452314 7118,000
offline_datapoint_1 1708452314 2030288896,000
offline_datapoint_19 1708452314 827904000,000
offline_datapoint_8 1708452314 26581188608,000
offline_datapoint_14 1708452314 693886976,000
offline_datapoint_0 1708452314 18887,000
offline_datapoint_24 1708452312 0,333
offline_datapoint_13 1708452312 4303,160
offline_datapoint_26 1708452314 693886976,000
offline_datapoint_6 1708452312 0,333
offline_datapoint_25 1708452314 18004357120,000
offline_datapoint_12 1708452314 15501750272,000
offline_datapoint_11 1708452312 0,000
offline_datapoint_17 1708452312 8,332
offline_datapoint_29 1708452312 0,325
offline_datapoint_18 1708452312 35157,687
offline_datapoint_23 1708452314 0,000
offline_datapoint_5 1708452312 28930,201
offline_datapoint_21 1708452312 1303,210
offline_datapoint_3 1708452312 0,017
offline_datapoint_22 1708452312 8,997
offline_datapoint_15 1708452312 99,756
offline_datapoint_4 1708452312 0,666
offline_datapoint_27 1708452312 6504,296
offline_datapoint_9 1708452312 0,001
offline_datapoint_16 1708452317 135911,000
offline_datapoint_10 1708452317 7107,000
offline_datapoint_1 1708452317 2030272512,000
offline_datapoint_19 1708452317 827191296,000
offline_datapoint_8 1708452317 26544697344,000
offline_datapoint_14 1708452317 693956608,000
offline_datapoint_0 1708452317 18910,000
offline_datapoint_24 1708452315 0,333
offline_datapoint_13 1708452315 3732,651
offline_datapoint_26 1708452317 693956608,000
offline_datapoint_6 1708452315 0,333
offline_datapoint_25 1708452317 17971306496,000
offline_datapoint_12 1708452317 15445078016,000
offline_datapoint_11 1708452315 0,163
offline_datapoint_17 1708452315 8,301
offline_datapoint_29 1708452315 0,651
offline_datapoint_18 1708452315 35242,850
offline_datapoint_23 1708452317 0,000
offline_datapoint_5 1708452315 29707,207
offline_datapoint_21 1708452315 1410,327
offline_datapoint_3 1708452315 0,019
offline_datapoint_22 1708452315 12,000
offline_datapoint_15 1708452315 99,896
offline_datapoint_4 1708452315 2,000
offline_datapoint_27 1708452315 24632,889
offline_datapoint_9 1708452315 0,001
offline_datapoint_16 1708452320 135911,000
offline_datapoint_10 1708452320 7099,000
offline_datapoint_1 1708452320 2030276608,000
offline_datapoint_19 1708452320 827191296,000
offline_datapoint_8 1708452320 26543247360,000
offline_datapoint_14 1708452320 693248000,000
offline_datapoint_0 1708452320 18905,000
offline_datapoint_24 1708452318 2,667
offline_datapoint_13 1708452318 1661,816
offline_datapoint_26 1708452320 693248000,000
offline_datapoint_6 1708452318 0,333
offline_datapoint_25 1708452320 17970159616,000
offline_datapoint_12 1708452320 15445213184,000
offline_datapoint_11 1708452318 0,000
offline_datapoint_17 1708452318 7,462
offline_datapoint_29 1708452318 0,293
offline_datapoint_18 1708452318 35084,515
offline_datapoint_23 1708452320 0,000
offline_datapoint_5 1708452318 28800,691
offline_datapoint_21 1708452318 976,950
offline_datapoint_3 1708452318 0,022
offline_datapoint_22 1708452318 12,670
offline_datapoint_15 1708452318 99,627
offline_datapoint_4 1708452318 0,667
offline_datapoint_27 1708452318 11331,368
offline_datapoint_9 1708452318 0,002
offline_datapoint_16 1708452323 135911,000
offline_datapoint_10 1708452323 7098,000
offline_datapoint_1 1708452323 2030297088,000
offline_datapoint_19 1708452323 827191296,000
offline_datapoint_8 1708452323 26545803264,000
offline_datapoint_14 1708452323 693149696,000
offline_datapoint_0 1708452323 18905,000
offline_datapoint_24 1708452321 0,000
offline_datapoint_13 1708452321 4118,117
offline_datapoint_26 1708452323 693149696,000
offline_datapoint_6 1708452321 0,000
offline_datapoint_25 1708452323 17972219904,000
offline_datapoint_12 1708452323 15447728128,000
offline_datapoint_11 1708452321 0,000
offline_datapoint_17 1708452321 7,554
offline_datapoint_29 1708452321 0,293
offline_datapoint_18 1708452321 36452,084
offline_datapoint_23 1708452323 0,000
offline_datapoint_5 1708452321 30789,382
offline_datapoint_21 1708452321 849,622
offline_datapoint_3 1708452321 0,008
offline_datapoint_22 1708452321 6,000
offline_datapoint_15 1708452321 99,983
offline_datapoint_4 1708452321 0,667
offline_datapoint_27 1708452321 6115,556
offline_datapoint_9 1708452321 0,001
offline_datapoint_16 1708452326 135911,000
offline_datapoint_10 1708452326 7113,000
offline_datapoint_1 1708452326 2030350336,000
offline_datapoint_19 1708452326 827564032,000
offline_datapoint_8 1708452326 26548006912,000
offline_datapoint_14 1708452326 693010432,000
offline_datapoint_0 1708452326 18902,000
offline_datapoint_24 1708452324 19,000
offline_datapoint_13 1708452324 7210,112
offline_datapoint_26 1708452326 693010432,000
offline_datapoint_6 1708452324 2,667
offline_datapoint_25 1708452326 17973473280,000
offline_datapoint_12 1708452326 15448621056,000
offline_datapoint_11 1708452324 0,163
offline_datapoint_17 1708452324 8,138
offline_datapoint_29 1708452324 0,977
offline_datapoint_18 1708452324 36657,572
offline_datapoint_23 1708452326 0,000
offline_datapoint_5 1708452324 31169,820
offline_datapoint_21 1708452324 19582,305
offline_datapoint_3 1708452324 1,627
offline_datapoint_22 1708452324 16,334
offline_datapoint_15 1708452324 98,287
offline_datapoint_4 1708452324 5,667
offline_datapoint_27 1708452324 28807,837
offline_datapoint_9 1708452324 0,114
offline_datapoint_16 1708452329 135911,000
offline_datapoint_10 1708452329 7116,000
offline_datapoint_1 1708452329 2030374912,000
offline_datapoint_19 1708452329 827564032,000
offline_datapoint_8 1708452329 26549858304,000
offline_datapoint_14 1708452329 693493760,000
offline_datapoint_0 1708452329 18907,000
offline_datapoint_24 1708452327 3,000
offline_datapoint_13 1708452327 28784,184
offline_datapoint_26 1708452329 693493760,000
offline_datapoint_6 1708452327 0,667
offline_datapoint_25 1708452329 17973530624,000
offline_datapoint_12 1708452329 15449587712,000
offline_datapoint_11 1708452327 0,000
offline_datapoint_17 1708452327 10,709
offline_datapoint_29 1708452327 1,465
offline_datapoint_18 1708452327 40286,925
offline_datapoint_23 1708452329 0,000
offline_datapoint_5 1708452327 37172,905
offline_datapoint_21 1708452327 3133,687
offline_datapoint_3 1708452327 0,053
offline_datapoint_22 1708452327 34,334
offline_datapoint_15 1708452327 95,126
offline_datapoint_4 1708452327 4,667
offline_datapoint_27 1708452327 13411,417
offline_datapoint_9 1708452327 0,004
offline_datapoint_16 1708452332 135911,000
offline_datapoint_10 1708452332 7116,000
offline_datapoint_1 1708452332 2030235648,000
offline_datapoint_19 1708452332 827572224,000
offline_datapoint_8 1708452332 26543464448,000
offline_datapoint_14 1708452332 693071872,000
offline_datapoint_0 1708452332 18914,000
offline_datapoint_24 1708452330 0,000
offline_datapoint_13 1708452330 14937,462
offline_datapoint_26 1708452332 693071872,000
offline_datapoint_6 1708452330 0,000
offline_datapoint_25 1708452332 17973141504,000
offline_datapoint_12 1708452332 15421562880,000
offline_datapoint_11 1708452330 0,033
offline_datapoint_17 1708452330 8,136
offline_datapoint_29 1708452330 0,651
offline_datapoint_18 1708452330 38265,184
offline_datapoint_23 1708452332 0,000
offline_datapoint_5 1708452330 33116,358
offline_datapoint_21 1708452330 974,363
offline_datapoint_3 1708452330 0,064
offline_datapoint_22 1708452330 27,334
offline_datapoint_15 1708452330 99,380
offline_datapoint_4 1708452330 2,000
offline_datapoint_27 1708452330 9234,732
offline_datapoint_9 1708452330 0,004
offline_datapoint_16 1708452335 135911,000
offline_datapoint_10 1708452335 7114,000
offline_datapoint_1 1708452335 2030333952,000
offline_datapoint_19 1708452335 827572224,000
offline_datapoint_8 1708452335 26541842432,000
offline_datapoint_14 1708452335 692428800,000
offline_datapoint_0 1708452335 18910,000
offline_datapoint_24 1708452333 0,000
offline_datapoint_13 1708452333 4927,325
offline_datapoint_26 1708452335 692428800,000
offline_datapoint_6 1708452333 0,000
offline_datapoint_25 1708452335 17971712000,000
offline_datapoint_12 1708452335 15420674048,000
offline_datapoint_11 1708452333 0,000
offline_datapoint_17 1708452333 7,100
offline_datapoint_29 1708452333 0,326
offline_datapoint_18 1708452333 37631,060
offline_datapoint_23 1708452335 0,000
offline_datapoint_5 1708452333 31903,790
offline_datapoint_21 1708452333 596,625
offline_datapoint_3 1708452333 0,022
offline_datapoint_22 1708452333 10,666
offline_datapoint_15 1708452333 99,147
offline_datapoint_4 1708452333 1,667
offline_datapoint_27 1708452333 8560,000
offline_datapoint_9 1708452333 0,002
offline_datapoint_16 1708452338 135942,000
offline_datapoint_10 1708452338 7118,000
offline_datapoint_1 1708452338 2030301184,000
offline_datapoint_19 1708452338 827580416,000
offline_datapoint_8 1708452338 26541076480,000
offline_datapoint_14 1708452338 692592640,000
offline_datapoint_0 1708452338 18910,000
offline_datapoint_24 1708452336 16,672
offline_datapoint_13 1708452336 11558,025
offline_datapoint_26 1708452338 692592640,000
offline_datapoint_6 1708452336 2,667
offline_datapoint_25 1708452338 17971466240,000
offline_datapoint_12 1708452338 15420559360,000
offline_datapoint_11 1708452336 0,033
offline_datapoint_17 1708452336 8,697
offline_datapoint_29 1708452336 1,075
offline_datapoint_18 1708452336 38283,792
offline_datapoint_23 1708452338 0,000
offline_datapoint_5 1708452336 33125,626
offline_datapoint_21 1708452336 20373,587
offline_datapoint_3 1708452336 0,080
offline_datapoint_22 1708452336 24,007
offline_datapoint_15 1708452336 99,893
offline_datapoint_4 1708452336 6,335
offline_datapoint_27 1708452336 29596,444
offline_datapoint_9 1708452336 0,006
offline_datapoint_16 1708452341 135942,000
offline_datapoint_10 1708452341 7095,000
offline_datapoint_1 1708452341 2030252032,000
offline_datapoint_19 1708452341 827580416,000
offline_datapoint_8 1708452341 26524913664,000
offline_datapoint_14 1708452341 692609024,000
offline_datapoint_0 1708452341 18924,000
offline_datapoint_24 1708452339 0,000
offline_datapoint_13 1708452339 253,270
offline_datapoint_26 1708452341 692609024,000
offline_datapoint_6 1708452339 0,000
offline_datapoint_25 1708452341 17955282944,000
offline_datapoint_12 1708452341 15378378752,000
offline_datapoint_11 1708452339 0,065
offline_datapoint_17 1708452339 7,119
offline_datapoint_29 1708452339 0,358
offline_datapoint_18 1708452339 37616,607
offline_datapoint_23 1708452341 0,000
offline_datapoint_5 1708452339 32642,849
offline_datapoint_21 1708452339 494,210
offline_datapoint_3 1708452339 1,880
offline_datapoint_22 1708452339 9,331
offline_datapoint_15 1708452339 97,858
offline_datapoint_4 1708452339 0,667
offline_datapoint_27 1708452339 12251,429
offline_datapoint_9 1708452339 0,132
offline_datapoint_16 1708452344 135942,000
offline_datapoint_10 1708452344 7092,000
offline_datapoint_1 1708452344 2030391296,000
offline_datapoint_19 1708452344 828313600,000
offline_datapoint_8 1708452344 26524835840,000
offline_datapoint_14 1708452344 693071872,000
offline_datapoint_0 1708452344 18934,000
offline_datapoint_24 1708452342 0,000
offline_datapoint_13 1708452342 8920,752
offline_datapoint_26 1708452344 693071872,000
offline_datapoint_6 1708452342 0,000
offline_datapoint_25 1708452344 17956048896,000
offline_datapoint_12 1708452344 15379218432,000
offline_datapoint_11 1708452342 0,000
offline_datapoint_17 1708452342 8,202
offline_datapoint_29 1708452342 0,618
offline_datapoint_18 1708452342 36506,737
offline_datapoint_23 1708452344 0,000
offline_datapoint_5 1708452342 30857,917
offline_datapoint_21 1708452342 1452,859
offline_datapoint_3 1708452342 0,234
offline_datapoint_22 1708452342 11,996
offline_datapoint_15 1708452342 96,342
offline_datapoint_4 1708452342 0,000
offline_datapoint_27 1708452342 4295,111
offline_datapoint_9 1708452342 0,016
offline_datapoint_16 1708452347 135942,000
offline_datapoint_10 1708452347 7092,000
offline_datapoint_1 1708452347 2030403584,000
offline_datapoint_19 1708452347 827580416,000
offline_datapoint_8 1708452347 26524479488,000
offline_datapoint_14 1708452347 692690944,000
offline_datapoint_0 1708452347 18925,000
offline_datapoint_24 1708452345 0,333
offline_datapoint_13 1708452345 404,732
offline_datapoint_26 1708452347 692690944,000
offline_datapoint_6 1708452345 0,333
offline_datapoint_25 1708452347 17957470208,000
offline_datapoint_12 1708452347 15380803584,000
offline_datapoint_11 1708452345 0,033
offline_datapoint_17 1708452345 7,406
offline_datapoint_29 1708452345 0,195
offline_datapoint_18 1708452345 36117,461
offline_datapoint_23 1708452347 0,000
offline_datapoint_5 1708452345 30522,230
offline_datapoint_21 1708452345 730,451
offline_datapoint_3 1708452345 0,125
offline_datapoint_22 1708452345 6,668
offline_datapoint_15 1708452345 99,653
offline_datapoint_4 1708452345 1,334
offline_datapoint_27 1708452345 42393,600
offline_datapoint_9 1708452345 0,009
offline_datapoint_16 1708452350 135942,000
offline_datapoint_10 1708452350 7087,000
offline_datapoint_1 1708452350 2030342144,000
offline_datapoint_19 1708452350 827613184,000
offline_datapoint_8 1708452350 26529378304,000
offline_datapoint_14 1708452350 692985856,000
offline_datapoint_0 1708452350 18925,000
offline_datapoint_24 1708452348 2,667
offline_datapoint_13 1708452348 3041,305
offline_datapoint_26 1708452350 692985856,000
offline_datapoint_6 1708452348 0,333
offline_datapoint_25 1708452350 17961492480,000
offline_datapoint_12 1708452350 15384993792,000
offline_datapoint_11 1708452348 0,000
offline_datapoint_17 1708452348 6,967
offline_datapoint_29 1708452348 0,098
offline_datapoint_18 1708452348 35774,671
offline_datapoint_23 1708452350 0,000
offline_datapoint_5 1708452348 29593,061
offline_datapoint_21 1708452348 1114,323
offline_datapoint_3 1708452348 1,778
offline_datapoint_22 1708452348 11,333
offline_datapoint_15 1708452348 97,412
offline_datapoint_4 1708452348 1,000
offline_datapoint_27 1708452348 11791,059
offline_datapoint_9 1708452348 0,124
offline_datapoint_16 1708452353 135942,000
offline_datapoint_10 1708452353 7088,000
offline_datapoint_1 1708452353 2030292992,000
offline_datapoint_19 1708452353 827613184,000
offline_datapoint_8 1708452353 26514456576,000
offline_datapoint_14 1708452353 693346304,000
offline_datapoint_0 1708452353 18933,000
offline_datapoint_24 1708452351 0,000
offline_datapoint_13 1708452351 13481,982
offline_datapoint_26 1708452353 693346304,000
offline_datapoint_6 1708452351 0,000
offline_datapoint_25 1708452353 17945800704,000
offline_datapoint_12 1708452353 15369023488,000
offline_datapoint_11 1708452351 0,065
offline_datapoint_17 1708452351 7,911
offline_datapoint_29 1708452351 0,456
offline_datapoint_18 1708452351 37081,284
offline_datapoint_23 1708452353 0,000
offline_datapoint_5 1708452351 31355,958
offline_datapoint_21 1708452351 825,666
offline_datapoint_3 1708452351 0,844
offline_datapoint_22 1708452351 5,667
offline_datapoint_15 1708452351 99,155
offline_datapoint_4 1708452351 1,333
offline_datapoint_27 1708452351 6053,647
offline_datapoint_9 1708452351 0,059
offline_datapoint_16 1708452356 135942,000
offline_datapoint_10 1708452356 7081,000
offline_datapoint_1 1708452356 2030297088,000
offline_datapoint_19 1708452356 827613184,000
offline_datapoint_8 1708452356 26520555520,000
offline_datapoint_14 1708452356 693751808,000
offline_datapoint_0 1708452356 18932,000
offline_datapoint_24 1708452354 0,333
offline_datapoint_13 1708452354 855,331
offline_datapoint_26 1708452356 693751808,000
offline_datapoint_6 1708452354 0,333
offline_datapoint_25 1708452356 17952280576,000
offline_datapoint_12 1708452356 15375224832,000
offline_datapoint_11 1708452354 0,065
offline_datapoint_17 1708452354 7,227
offline_datapoint_29 1708452354 0,228
offline_datapoint_18 1708452354 36407,230
offline_datapoint_23 1708452356 0,000
offline_datapoint_5 1708452354 30386,914
offline_datapoint_21 1708452354 484,999
offline_datapoint_3 1708452354 0,016
offline_datapoint_22 1708452354 11,333
offline_datapoint_15 1708452354 98,224
offline_datapoint_4 1708452354 0,667
offline_datapoint_27 1708452354 10255,059
offline_datapoint_9 1708452354 0,001
offline_datapoint_16 1708452359 135942,000
offline_datapoint_10 1708452359 7078,000
offline_datapoint_1 1708452359 2030358528,000
offline_datapoint_19 1708452359 827613184,000
offline_datapoint_8 1708452359 26514370560,000
offline_datapoint_14 1708452359 694235136,000
offline_datapoint_0 1708452359 18945,000
offline_datapoint_24 1708452357 0,000
offline_datapoint_13 1708452357 14014,158
offline_datapoint_26 1708452359 694235136,000
offline_datapoint_6 1708452357 0,000
offline_datapoint_25 1708452359 17946071040,000
offline_datapoint_12 1708452359 15354871808,000
offline_datapoint_11 1708452357 0,000
offline_datapoint_17 1708452357 9,074
offline_datapoint_29 1708452357 1,042
offline_datapoint_18 1708452357 38362,524
offline_datapoint_23 1708452359 0,000
offline_datapoint_5 1708452357 33156,904
offline_datapoint_21 1708452357 1819,800
offline_datapoint_3 1708452357 0,209
offline_datapoint_22 1708452357 10,004
offline_datapoint_15 1708452357 99,600
offline_datapoint_4 1708452357 1,334
offline_datapoint_27 1708452357 30668,800
offline_datapoint_9 1708452357 0,015
offline_datapoint_16 1708452362 135942,000
offline_datapoint_10 1708452362 7070,000
offline_datapoint_1 1708452362 2030313472,000
offline_datapoint_19 1708452362 827613184,000
offline_datapoint_8 1708452362 26479677440,000
offline_datapoint_14 1708452362 693870592,000
offline_datapoint_0 1708452362 18948,000
offline_datapoint_24 1708452360 0,333
offline_datapoint_13 1708452360 3035,623
offline_datapoint_26 1708452362 693870592,000
offline_datapoint_6 1708452360 0,333
offline_datapoint_25 1708452362 17912975360,000
offline_datapoint_12 1708452362 15314579456,000
offline_datapoint_11 1708452360 0,000
offline_datapoint_17 1708452360 7,789
offline_datapoint_29 1708452360 0,390
offline_datapoint_18 1708452360 36514,775
offline_datapoint_23 1708452362 0,000
offline_datapoint_5 1708452360 30438,197
offline_datapoint_21 1708452360 751,326
offline_datapoint_3 1708452360 1,406
offline_datapoint_22 1708452360 21,657
offline_datapoint_15 1708452360 94,249
offline_datapoint_4 1708452360 2,332
offline_datapoint_27 1708452360 9294,769
offline_datapoint_9 1708452360 0,098
offline_datapoint_16 1708452365 135942,000
offline_datapoint_10 1708452365 7068,000
offline_datapoint_1 1708452365 2030288896,000
offline_datapoint_19 1708452365 827613184,000
offline_datapoint_8 1708452365 26478190592,000
offline_datapoint_14 1708452365 693854208,000
offline_datapoint_0 1708452365 18949,000
offline_datapoint_24 1708452363 0,000
offline_datapoint_13 1708452363 2527,086
offline_datapoint_26 1708452365 693854208,000
offline_datapoint_6 1708452363 0,000
offline_datapoint_25 1708452365 17912651776,000
offline_datapoint_12 1708452365 15314649088,000
offline_datapoint_11 1708452363 0,000
offline_datapoint_17 1708452363 7,087
offline_datapoint_29 1708452363 0,261
offline_datapoint_18 1708452363 35418,223
offline_datapoint_23 1708452365 0,000
offline_datapoint_5 1708452363 29534,027
offline_datapoint_21 1708452363 602,259
offline_datapoint_3 1708452363 0,683
offline_datapoint_22 1708452363 4,335
offline_datapoint_15 1708452363 99,306
offline_datapoint_4 1708452363 0,000
offline_datapoint_27 1708452363 7443,692
offline_datapoint_9 1708452363 0,048
offline_datapoint_16 1708452368 135942,000
offline_datapoint_10 1708452368 7070,000
offline_datapoint_1 1708452368 2030288896,000
offline_datapoint_19 1708452368 827613184,000
offline_datapoint_8 1708452368 26478030848,000
offline_datapoint_14 1708452368 693850112,000
offline_datapoint_0 1708452368 18950,000
offline_datapoint_24 1708452366 0,333
offline_datapoint_13 1708452366 784,853
offline_datapoint_26 1708452368 693850112,000
offline_datapoint_6 1708452366 0,333
offline_datapoint_25 1708452368 17913659392,000
offline_datapoint_12 1708452368 15315685376,000
offline_datapoint_11 1708452366 0,000
offline_datapoint_17 1708452366 7,444
offline_datapoint_29 1708452366 0,293
offline_datapoint_18 1708452366 35834,305
offline_datapoint_23 1708452368 0,000
offline_datapoint_5 1708452366 30387,656
offline_datapoint_21 1708452366 719,199
offline_datapoint_3 1708452366 0,014
offline_datapoint_22 1708452366 3,999
offline_datapoint_15 1708452366 97,610
offline_datapoint_4 1708452366 0,333
offline_datapoint_27 1708452366 56618,667
offline_datapoint_9 1708452366 0,001
offline_datapoint_16 1708452371 135942,000
offline_datapoint_10 1708452371 7076,000
offline_datapoint_1 1708452371 2030362624,000
offline_datapoint_19 1708452371 827613184,000
offline_datapoint_8 1708452371 26481287168,000
offline_datapoint_14 1708452371 693862400,000
offline_datapoint_0 1708452371 18947,000
offline_datapoint_24 1708452369 0,000
offline_datapoint_13 1708452369 7603,574
offline_datapoint_26 1708452371 693862400,000
offline_datapoint_6 1708452369 0,000
offline_datapoint_25 1708452371 17915518976,000
offline_datapoint_12 1708452371 15318048768,000
offline_datapoint_11 1708452369 0,000
offline_datapoint_17 1708452369 7,811
offline_datapoint_29 1708452369 0,423
offline_datapoint_18 1708452369 37429,543
offline_datapoint_23 1708452371 0,000
offline_datapoint_5 1708452369 32001,276
offline_datapoint_21 1708452369 695,658
offline_datapoint_3 1708452369 0,171
offline_datapoint_22 1708452369 4,667
offline_datapoint_15 1708452369 99,549
offline_datapoint_4 1708452369 0,000
offline_datapoint_27 1708452369 5010,286
offline_datapoint_9 1708452369 0,012
offline_datapoint_16 1708452374 135942,000
offline_datapoint_10 1708452374 7107,000
offline_datapoint_1 1708452374 2030264320,000
offline_datapoint_19 1708452374 829202432,000
offline_datapoint_8 1708452374 26489856000,000
offline_datapoint_14 1708452374 694697984,000
offline_datapoint_0 1708452374 18949,000
offline_datapoint_24 1708452372 698,676
offline_datapoint_13 1708452372 11412,148
offline_datapoint_26 1708452374 694697984,000
offline_datapoint_6 1708452372 523,673
offline_datapoint_25 1708452374 17923850240,000
offline_datapoint_12 1708452374 15352745984,000
offline_datapoint_11 1708452372 0,000
offline_datapoint_17 1708452372 8,888
offline_datapoint_29 1708452372 0,781
offline_datapoint_18 1708452372 38160,494
offline_datapoint_23 1708452374 0,000
offline_datapoint_5 1708452372 32597,755
offline_datapoint_21 1708452372 808,677
offline_datapoint_3 1708452372 1,038
offline_datapoint_22 1708452372 52,001
offline_datapoint_15 1708452372 98,604
offline_datapoint_4 1708452372 1,667
offline_datapoint_27 1708452372 84279,795
offline_datapoint_9 1708452372 0,073
offline_datapoint_16 1708452377 135942,000
offline_datapoint_10 1708452377 7086,000
offline_datapoint_1 1708452377 2030292992,000
offline_datapoint_19 1708452377 824193024,000
offline_datapoint_8 1708452377 26468737024,000
offline_datapoint_14 1708452377 694616064,000
offline_datapoint_0 1708452377 18962,000
offline_datapoint_24 1708452375 484,643
offline_datapoint_13 1708452375 5894,046
offline_datapoint_26 1708452377 694616064,000
offline_datapoint_6 1708452375 482,310
offline_datapoint_25 1708452377 17906536448,000
offline_datapoint_12 1708452377 15317315584,000
offline_datapoint_11 1708452375 0,000
offline_datapoint_17 1708452375 7,878
